"ioc_order","bl_family_english","scientific","english","diet_inv","diet_vend","diet_vect","diet_vfish","diet_vunk","diet_scav","diet_fruit","diet_nect","diet_seed","diet_plant_o","diet_5cat","for_strat_watbelowsurf","for_strat_wataroundsurf","for_strat_ground","for_strat_understory","for_strat_midhigh","for_strat_canopy","for_strat_aerial","nocturnal","body_mass_value"
"Galliformes","Guans and curassows","Penelope dabbenei","Red-faced Guan",0,0,0,0,0,0,80,0,0,20,"FruiNect",0,0,0,0,70,30,0,0,1230
"Galliformes","Guans and curassows","Penelope purpurascens","Crested Guan",10,0,0,0,0,0,70,0,0,20,"FruiNect",0,0,20,0,40,40,0,0,2060
"Galliformes","Guans and curassows","Penelope perspicax","Cauca Guan",0,0,0,0,0,0,80,0,0,20,"FruiNect",0,0,0,0,80,20,0,0,1179.66
"Galliformes","Guans and curassows","Penelope albipennis","White-winged Guan",0,0,0,0,0,0,50,0,0,50,"Omnivore",0,0,0,0,50,50,0,0,1750
"Galliformes","Guans and curassows","Penelope jacquacu","Spix's Guan",0,0,0,0,0,0,80,0,20,0,"FruiNect",0,0,0,0,60,40,0,0,1487.9
"Galliformes","Guans and curassows","Penelope obscura","Dusky-legged Guan",0,0,0,0,0,0,80,0,0,20,"FruiNect",0,0,30,30,30,10,0,0,1770
"Galliformes","Guans and curassows","Penelope pileata","White-crested Guan",0,0,0,0,0,0,80,0,0,20,"FruiNect",0,0,20,0,50,30,0,0,1249.79
"Galliformes","Guans and curassows","Penelope ochrogaster","Chestnut-bellied Guan",0,0,0,0,0,0,70,0,0,30,"FruiNect",0,0,20,0,50,30,0,0,1179.66
"Galliformes","Guans and curassows","Penelope jacucaca","White-browed Guan",0,0,0,0,0,0,80,0,0,20,"FruiNect",0,0,20,0,40,40,0,0,1282
"Galliformes","Guans and curassows","Pipile pipile","Trinidad Piping-guan",0,0,0,0,0,0,100,0,0,0,"FruiNect",0,0,0,0,50,50,0,0,1816.59
"Galliformes","Guans and curassows","Pipile cumanensis","Blue-throated Piping-guan",10,0,0,0,0,0,80,0,0,10,"FruiNect",0,0,0,0,30,70,0,0,1239.22
"Galliformes","Guans and curassows","Pipile cujubi","Red-throated Piping-guan",10,0,0,0,0,0,60,0,20,10,"FruiNect",0,0,20,0,40,40,0,0,1195.82
"Galliformes","Guans and curassows","Pipile jacutinga","Black-fronted Piping-guan",10,0,0,0,0,0,70,0,10,10,"FruiNect",0,0,20,0,40,40,0,0,1240.96
"Galliformes","Guans and curassows","Aburria aburri","Wattled Guan",0,0,0,0,0,0,100,0,0,0,"FruiNect",0,0,0,0,100,0,0,0,1405.08
"Galliformes","Guans and curassows","Chamaepetes unicolor","Black Guan",0,0,0,0,0,0,80,0,0,20,"FruiNect",0,0,20,0,40,40,0,0,1135
"Galliformes","Guans and curassows","Chamaepetes goudotii","Sickle-winged Guan",0,0,0,0,0,0,80,0,10,10,"FruiNect",0,0,20,0,40,40,0,0,727.67
"Galliformes","Guans and curassows","Penelopina nigra","Highland Guan",0,0,0,0,0,0,100,0,0,0,"FruiNect",0,0,20,0,40,40,0,0,889.99
"Galliformes","Guans and curassows","Oreophasis derbianus","Horned Guan",0,0,0,0,0,0,50,0,0,50,"Omnivore",0,0,20,0,80,0,0,0,2071.54
"Galliformes","Guans and curassows","Nothocrax urumutum","Nocturnal Curassow",0,0,0,0,0,0,70,0,10,20,"FruiNect",0,0,100,0,0,0,0,0,1700
"Galliformes","Guans and curassows","Mitu tomentosum","Crestless Curassow",0,0,0,0,0,0,70,0,20,10,"FruiNect",0,0,70,20,10,0,0,0,2187.62
"Galliformes","Guans and curassows","Mitu salvini","Salvin's Curassow",0,0,0,0,0,0,40,0,40,20,"PlantSeed",0,0,100,0,0,0,0,0,3100
"Galliformes","Guans and curassows","Mitu tuberosum","Razor-billed Curassow",10,0,0,0,0,0,70,0,10,10,"FruiNect",0,0,90,10,0,0,0,0,2769.46
"Galliformes","Guans and curassows","Mitu mitu","Alagoas Curassow",0,0,0,0,0,0,100,0,0,0,"FruiNect",0,0,100,0,0,0,0,0,2850.47
"Galliformes","Guans and curassows","Pauxi pauxi","Helmeted Curassow",0,0,0,0,0,0,40,0,40,20,"PlantSeed",0,0,70,30,0,0,0,0,3117.69
"Galliformes","Guans and curassows","Pauxi unicornis","Horned Curassow",0,0,0,0,0,0,30,0,70,0,"PlantSeed",0,0,100,0,0,0,0,0,3743.23
"Galliformes","Guans and curassows","Crax rubra","Great Curassow",10,0,0,0,0,0,80,0,0,10,"FruiNect",0,0,80,20,0,0,0,0,4133
"Galliformes","Guans and curassows","Crax alberti","Blue-billed Curassow",0,0,0,0,0,0,90,0,0,10,"FruiNect",0,0,100,0,0,0,0,0,2800
"Galliformes","Guans and curassows","Crax daubentoni","Yellow-knobbed Curassow",0,0,0,0,0,0,90,0,0,10,"FruiNect",0,0,30,30,20,20,0,0,2499.91
"Galliformes","Guans and curassows","Crax alector","Black Curassow",0,0,0,0,0,0,90,0,0,10,"FruiNect",0,0,80,20,0,0,0,0,2872
"Galliformes","Guans and curassows","Crax globulosa","Wattled Curassow",20,0,0,0,10,0,50,0,20,0,"Omnivore",0,0,60,20,20,0,0,0,2500
"Galliformes","Guans and curassows","Crax fasciolata","Bare-faced Curassow",0,0,0,0,0,0,80,0,10,10,"FruiNect",0,0,80,20,0,0,0,0,2600
"Galliformes","Guans and curassows","Crax blumenbachii","Red-billed Curassow",10,0,0,0,0,0,70,0,10,10,"FruiNect",0,0,60,20,20,0,0,0,3500
"Galliformes","Megapodes","Alectura lathami","Australian Brush-turkey",20,0,0,0,0,0,20,0,20,40,"PlantSeed",0,0,80,20,0,0,0,0,2333.06
"Galliformes","Megapodes","Aepypodius arfakianus","Wattled Brush-turkey",10,0,0,0,0,0,50,0,40,0,"Omnivore",0,0,100,0,0,0,0,0,1463.8
"Galliformes","Megapodes","Aepypodius bruijnii","Bruijn's Brush-turkey",10,0,0,0,0,0,50,0,40,0,"Omnivore",0,0,100,0,0,0,0,0,192
"Galliformes","Megapodes","Talegalla cuvieri","Red-billed Brush-turkey",60,0,10,0,0,0,30,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0,1785
"Galliformes","Megapodes","Talegalla fuscirostris","Black-billed Brush-turkey",60,0,10,0,0,0,30,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0,1314.47
"Galliformes","Megapodes","Talegalla jobiensis","Brown-collared Brush-turkey",60,0,10,0,0,0,30,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0,1478.81
"Galliformes","Megapodes","Macrocephalon maleo","Maleo",60,0,0,0,0,0,40,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0,1563.26
"Galliformes","Megapodes","Megapodius nicobariensis","Nicobar Megapode",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0,836.69
"Galliformes","Megapodes","Megapodius cumingii","Tabon Megapode",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0,1044
"Galliformes","Megapodes","Megapodius bernsteinii","Sula Megapode",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0,768.57
"Galliformes","Megapodes","Megapodius reinwardt","Orange-footed Megapode",30,0,0,0,0,0,0,0,0,70,"PlantSeed",0,0,100,0,0,0,0,0,875.81
"Galliformes","Megapodes","Megapodius freycinet","Dusky Megapode",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0,642.48
"Galliformes","Megapodes","Megapodius affinis","New Guinea Megapode",70,0,0,0,0,0,10,0,10,10,"Invertebrate",0,0,90,10,0,0,0,0,666.34
"Galliformes","Megapodes","Megapodius eremita","Melanesian Megapode",30,0,0,0,0,0,40,0,30,0,"Omnivore",0,0,100,0,0,0,0,0,676.67
"Galliformes","Megapodes","Megapodius layardi","Vanuatu Megapode",70,0,0,0,0,0,10,0,10,10,"Invertebrate",0,0,100,0,0,0,0,0,768.57
"Galliformes","Megapodes","Megapodius laperouse","Micronesian Megapode",70,0,0,0,0,0,10,0,10,10,"Invertebrate",0,0,100,0,0,0,0,0,308
"Galliformes","Megapodes","Megapodius pritchardii","Polynesian Megapode",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0,365
"Galliformes","Megapodes","Eulipoa wallacei","Moluccan Megapode",70,0,0,0,0,0,10,0,10,10,"Invertebrate",0,0,90,10,0,0,0,0,504.97
"Galliformes","Megapodes","Leipoa ocellata","Malleefowl",10,0,0,0,0,0,10,0,40,40,"PlantSeed",0,0,70,30,0,0,0,0,1913.89
"Galliformes","Grouse, pheasants and partridges","Lerwa lerwa","Snow Partridge",0,0,0,0,0,0,0,0,20,80,"PlantSeed",0,0,100,0,0,0,0,0,567.34
"Galliformes","Grouse, pheasants and partridges","Ammoperdix griseogularis","See-see Partridge",10,0,0,0,0,0,20,0,20,50,"PlantSeed",0,0,100,0,0,0,0,0,201.86
"Galliformes","Grouse, pheasants and partridges","Ammoperdix heyi","Sand Partridge",30,0,0,0,0,0,30,0,30,10,"Omnivore",0,0,100,0,0,0,0,0,189.73
"Galliformes","Grouse, pheasants and partridges","Tetraogallus caucasicus","Caucasian Snowcock",0,0,0,0,0,0,0,0,0,100,"PlantSeed",0,0,50,50,0,0,0,0,1830.79
"Galliformes","Grouse, pheasants and partridges","Tetraogallus caspius","Caspian Snowcock",0,0,0,0,0,0,0,0,0,100,"PlantSeed",0,0,50,50,0,0,0,0,2508.24
"Galliformes","Grouse, pheasants and partridges","Tetraogallus tibetanus","Tibetan Snowcock",0,0,0,0,0,0,0,0,0,100,"PlantSeed",0,0,100,0,0,0,0,0,1488.87
"Galliformes","Grouse, pheasants and partridges","Tetraogallus altaicus","Altai Snowcock",10,0,0,0,0,0,20,0,20,50,"PlantSeed",0,0,100,0,0,0,0,0,2760.43
"Galliformes","Grouse, pheasants and partridges","Tetraogallus himalayensis","Himalayan Snowcock",0,0,0,0,0,0,20,0,0,80,"PlantSeed",0,0,100,0,0,0,0,0,2428
"Galliformes","Grouse, pheasants and partridges","Tetraophasis obscurus","Chestnut-throated Partridge",0,0,0,0,0,0,10,0,0,90,"PlantSeed",0,0,70,30,0,0,0,0,855.35
"Galliformes","Grouse, pheasants and partridges","Tetraophasis szechenyii","Buff-throated Partridge",0,0,0,0,0,0,0,0,0,100,"PlantSeed",0,0,100,0,0,0,0,0,1052.99
"Galliformes","Grouse, pheasants and partridges","Alectoris barbara","Barbary Partridge",10,0,0,0,0,0,20,0,20,50,"PlantSeed",0,0,80,20,0,0,0,0,416.33
"Galliformes","Grouse, pheasants and partridges","Alectoris melanocephala","Arabian Partridge",30,0,0,0,0,0,0,0,30,40,"PlantSeed",0,0,100,0,0,0,0,0,614.75
"Galliformes","Grouse, pheasants and partridges","Alectoris chukar","Chukar",20,0,0,0,0,0,0,0,10,70,"PlantSeed",0,0,100,0,0,0,0,0,502.1
"Galliformes","Grouse, pheasants and partridges","Alectoris philbyi","Philby's Partridge",30,0,0,0,0,0,0,0,30,40,"PlantSeed",0,0,100,0,0,0,0,0,441
"Galliformes","Grouse, pheasants and partridges","Alectoris magna","Rusty-necklaced Partridge",10,0,0,0,0,0,0,0,20,70,"PlantSeed",0,0,100,0,0,0,0,0,541.35
"Galliformes","Grouse, pheasants and partridges","Alectoris graeca","Rock Partridge",30,0,0,0,0,0,0,0,0,70,"PlantSeed",0,0,100,0,0,0,0,0,594.11
"Galliformes","Grouse, pheasants and partridges","Alectoris rufa","Red-legged Partridge",10,0,0,0,0,0,10,0,20,60,"PlantSeed",0,0,100,0,0,0,0,0,527.86
"Galliformes","Grouse, pheasants and partridges","Francolinus francolinus","Black Francolin",10,0,0,0,0,0,0,20,20,50,"PlantSeed",0,0,100,0,0,0,0,0,452.07
"Galliformes","Grouse, pheasants and partridges","Francolinus pictus","Painted Francolin",10,0,0,0,0,0,20,20,0,50,"Omnivore",0,0,100,0,0,0,0,0,286.84
"Galliformes","Grouse, pheasants and partridges","Francolinus pintadeanus","Chinese Francolin",30,0,0,0,0,0,0,0,40,30,"PlantSeed",0,0,100,0,0,0,0,0,310
"Galliformes","Grouse, pheasants and partridges","Francolinus pondicerianus","Grey Francolin",10,0,0,0,0,0,20,0,30,40,"PlantSeed",0,0,100,0,0,0,0,0,249.94
"Galliformes","Grouse, pheasants and partridges","Francolinus gularis","Swamp Francolin",20,0,0,0,0,0,0,0,40,40,"PlantSeed",0,0,100,0,0,0,0,0,509.99
"Galliformes","Grouse, pheasants and partridges","Francolinus coqui","Coqui Francolin",20,0,0,0,0,0,0,0,40,40,"PlantSeed",0,0,100,0,0,0,0,0,262
"Galliformes","Grouse, pheasants and partridges","Francolinus albogularis","White-throated Francolin",50,0,0,0,0,0,0,0,30,20,"Omnivore",0,0,100,0,0,0,0,0,276
"Galliformes","Grouse, pheasants and partridges","Francolinus schlegelii","Schlegel's Francolin",20,0,0,0,0,0,0,0,40,40,"PlantSeed",0,0,100,0,0,0,0,0,236.58
"Galliformes","Grouse, pheasants and partridges","Francolinus lathami","Forest Francolin",90,0,0,0,0,0,10,0,0,0,"Invertebrate",0,0,80,20,0,0,0,0,269
"Galliformes","Grouse, pheasants and partridges","Francolinus sephaena","Crested Francolin",70,0,0,0,0,0,10,0,0,20,"Invertebrate",0,0,100,0,0,0,0,0,340.47
"Galliformes","Grouse, pheasants and partridges","Francolinus streptophorus","Ring-necked Francolin",50,0,0,0,0,0,0,0,30,20,"Omnivore",0,0,100,0,0,0,0,0,385
"Galliformes","Grouse, pheasants and partridges","Francolinus finschi","Finsch's Francolin",60,0,0,0,0,0,0,0,40,0,"Invertebrate",0,0,100,0,0,0,0,0,569.2
"Galliformes","Grouse, pheasants and partridges","Francolinus africanus","Grey-winged Francolin",20,0,0,0,0,0,10,0,10,60,"PlantSeed",0,0,80,20,0,0,0,0,389.68
"Galliformes","Grouse, pheasants and partridges","Francolinus levaillantii","Red-winged Francolin",40,0,0,0,0,0,0,0,0,60,"PlantSeed",0,0,100,0,0,0,0,0,430.88
"Galliformes","Grouse, pheasants and partridges","Francolinus psilolaemus","Moorland Francolin",0,0,0,0,0,0,0,0,0,100,"PlantSeed",0,0,100,0,0,0,0,0,478.33
"Galliformes","Grouse, pheasants and partridges","Francolinus shelleyi","Shelley's Francolin",30,0,0,0,0,0,0,0,20,50,"PlantSeed",0,0,100,0,0,0,0,0,488
"Galliformes","Grouse, pheasants and partridges","Francolinus levaillantoides","Orange River Francolin",20,0,0,0,0,0,20,0,20,40,"PlantSeed",0,0,80,20,0,0,0,0,376.69
"Galliformes","Grouse, pheasants and partridges","Francolinus nahani","Nahan's Francolin",20,0,0,0,0,0,20,0,30,30,"PlantSeed",0,0,100,0,0,0,0,0,310
"Galliformes","Grouse, pheasants and partridges","Francolinus hartlaubi","Hartlaub's Francolin",30,0,0,0,0,0,0,0,0,70,"PlantSeed",0,0,100,0,0,0,0,0,241.45
"Galliformes","Grouse, pheasants and partridges","Francolinus bicalcaratus","Double-spurred Francolin",10,0,0,0,0,0,30,0,20,40,"PlantSeed",0,0,80,20,0,0,0,0,439.5
"Galliformes","Grouse, pheasants and partridges","Francolinus clappertoni","Clapperton's Francolin",40,0,0,0,0,0,30,0,30,0,"Omnivore",0,0,100,0,0,0,0,0,469.61
"Galliformes","Grouse, pheasants and partridges","Francolinus icterorhynchus","Heuglin's Francolin",40,0,0,0,0,0,30,0,30,0,"Omnivore",0,0,100,0,0,0,0,0,571
"Galliformes","Grouse, pheasants and partridges","Francolinus harwoodi","Harwood's Francolin",20,0,0,0,0,0,20,0,30,30,"PlantSeed",0,0,100,0,0,0,0,0,493.02
"Galliformes","Grouse, pheasants and partridges","Francolinus adspersus","Red-billed Francolin",40,0,0,0,0,0,20,0,10,30,"Omnivore",0,0,100,0,0,0,0,0,428.03
"Galliformes","Grouse, pheasants and partridges","Francolinus capensis","Cape Francolin",30,0,0,0,0,0,20,0,20,30,"Omnivore",0,0,100,0,0,0,0,0,629.84
"Galliformes","Grouse, pheasants and partridges","Francolinus hildebrandti","Hildebrandt's Francolin",10,0,0,0,0,0,0,0,30,60,"PlantSeed",0,0,100,0,0,0,0,0,531.98
"Galliformes","Grouse, pheasants and partridges","Francolinus natalensis","Natal Francolin",30,0,0,0,0,0,0,0,0,70,"PlantSeed",0,0,100,0,0,0,0,0,508.09
"Galliformes","Grouse, pheasants and partridges","Francolinus ahantensis","Ahanta Francolin",30,0,0,0,0,0,0,0,0,70,"PlantSeed",0,0,100,0,0,0,0,0,544.14
"Galliformes","Grouse, pheasants and partridges","Francolinus squamatus","Scaly Francolin",30,0,0,0,0,0,0,0,0,70,"PlantSeed",0,0,100,0,0,0,0,0,449.45
"Galliformes","Grouse, pheasants and partridges","Francolinus griseostriatus","Grey-striped Francolin",40,0,0,0,0,0,0,0,30,30,"PlantSeed",0,0,100,0,0,0,0,0,288.49
"Galliformes","Grouse, pheasants and partridges","Francolinus leucoscepus","Yellow-necked Spurfowl",20,0,0,0,0,0,10,0,20,50,"PlantSeed",0,0,100,0,0,0,0,0,640.61
"Galliformes","Grouse, pheasants and partridges","Francolinus rufopictus","Grey-breasted Spurfowl",20,0,0,0,0,0,0,0,20,60,"PlantSeed",0,0,100,0,0,0,0,0,706.13
"Galliformes","Grouse, pheasants and partridges","Francolinus afer","Red-necked Spurfowl",10,0,0,0,0,0,20,0,0,70,"PlantSeed",0,0,100,0,0,0,0,0,454.81
"Galliformes","Grouse, pheasants and partridges","Francolinus swainsonii","Swainson's Spurfowl",20,0,0,0,0,0,0,0,40,40,"PlantSeed",0,0,100,0,0,0,0,0,597.1
"Galliformes","Grouse, pheasants and partridges","Francolinus erckelii","Erckel's Francolin",30,0,0,0,0,0,0,0,0,70,"PlantSeed",0,0,60,40,0,0,0,0,1197.81
"Galliformes","Grouse, pheasants and partridges","Francolinus ochropectus","Djibouti Francolin",30,0,0,0,0,0,40,0,30,0,"Omnivore",0,0,100,0,0,0,0,0,699.6
"Galliformes","Grouse, pheasants and partridges","Francolinus castaneicollis","Chestnut-naped Francolin",50,0,0,0,0,0,0,0,50,0,"Omnivore",0,0,70,30,0,0,0,0,791.53
"Galliformes","Grouse, pheasants and partridges","Francolinus nobilis","Handsome Francolin",0,0,0,0,0,0,0,0,100,0,"PlantSeed",0,0,100,0,0,0,0,0,878
"Galliformes","Grouse, pheasants and partridges","Francolinus jacksoni","Jackson's Francolin",30,0,0,0,0,0,0,0,30,40,"PlantSeed",0,0,100,0,0,0,0,0,1097
"Galliformes","Grouse, pheasants and partridges","Francolinus camerunensis","Mount Cameroon Francolin",30,0,0,0,0,0,40,0,30,0,"Omnivore",0,0,100,0,0,0,0,0,549.39
"Galliformes","Grouse, pheasants and partridges","Francolinus swierstrai","Swierstra's Francolin",30,0,0,0,0,0,0,0,30,40,"PlantSeed",0,0,100,0,0,0,0,0,460.29
"Galliformes","Grouse, pheasants and partridges","Perdix perdix","Grey Partridge",30,0,0,0,0,0,0,0,30,40,"PlantSeed",0,0,100,0,0,0,0,0,405.3
"Galliformes","Grouse, pheasants and partridges","Perdix dauurica","Daurian Partridge",20,0,0,0,0,0,40,0,40,0,"Omnivore",0,0,100,0,0,0,0,0,263.41
"Galliformes","Grouse, pheasants and partridges","Perdix hodgsoniae","Tibetan Partridge",50,0,0,0,0,0,0,0,50,0,"Omnivore",0,0,100,0,0,0,0,0,363.73
"Galliformes","Grouse, pheasants and partridges","Rhizothera longirostris","Long-billed Partridge",20,0,0,0,0,0,30,0,20,30,"Omnivore",0,0,100,0,0,0,0,0,746.72
"Galliformes","Grouse, pheasants and partridges","Margaroperdix madagascariensis","Madagascar Partridge",30,0,0,0,0,0,0,0,0,70,"PlantSeed",0,0,100,0,0,0,0,0,245
"Galliformes","Grouse, pheasants and partridges","Melanoperdix niger","Black Partridge",20,0,0,0,0,0,20,0,20,40,"PlantSeed",0,0,100,0,0,0,0,0,280
"Galliformes","Grouse, pheasants and partridges","Coturnix coturnix","Common Quail",20,0,0,0,0,0,0,0,80,0,"PlantSeed",0,0,100,0,0,0,0,0,96.28
"Galliformes","Grouse, pheasants and partridges","Coturnix japonica","Japanese Quail",30,0,0,0,0,0,0,0,0,70,"PlantSeed",0,0,100,0,0,0,0,0,94.78
"Galliformes","Grouse, pheasants and partridges","Coturnix pectoralis","Stubble Quail",10,0,0,0,0,0,0,0,60,30,"PlantSeed",0,0,80,20,0,0,0,0,101.86
"Galliformes","Grouse, pheasants and partridges","Coturnix coromandelica","Rain Quail",30,0,0,0,0,0,0,0,70,0,"PlantSeed",0,0,100,0,0,0,0,0,73.75
"Galliformes","Grouse, pheasants and partridges","Coturnix delegorguei","Harlequin Quail",30,0,0,0,0,0,0,0,50,20,"PlantSeed",0,0,100,0,0,0,0,0,76
"Galliformes","Grouse, pheasants and partridges","Coturnix ypsilophora","Brown Quail",30,0,0,0,0,0,0,0,0,70,"PlantSeed",0,0,100,0,0,0,0,0,107.69
"Galliformes","Grouse, pheasants and partridges","Coturnix chinensis","Blue Quail",30,0,0,0,0,0,0,0,40,30,"PlantSeed",0,0,100,0,0,0,0,0,40.41
"Galliformes","Grouse, pheasants and partridges","Anurophasis monorthonyx","Snow Mountain Quail",20,0,0,0,0,0,0,0,30,50,"PlantSeed",0,0,80,20,0,0,0,0,401
"Galliformes","Grouse, pheasants and partridges","Perdicula asiatica","Jungle Bush-quail",20,0,0,0,0,0,0,0,80,0,"PlantSeed",0,0,100,0,0,0,0,0,68.36
"Galliformes","Grouse, pheasants and partridges","Perdicula argoondah","Rock Bush-quail",30,0,0,0,0,0,0,0,50,20,"PlantSeed",0,0,100,0,0,0,0,0,60.48
"Galliformes","Grouse, pheasants and partridges","Perdicula erythrorhyncha","Painted Bush-quail",30,0,0,0,0,0,0,0,40,30,"PlantSeed",0,0,100,0,0,0,0,0,67.55
"Galliformes","Grouse, pheasants and partridges","Perdicula manipurensis","Manipur Bush-quail",30,0,0,0,0,0,0,0,40,30,"PlantSeed",0,0,100,0,0,0,0,0,70.65
"Galliformes","Grouse, pheasants and partridges","Xenoperdix udzungwensis","Udzungwa Forest-partridge",80,0,0,0,0,0,0,0,20,0,"Invertebrate",0,0,80,20,0,0,0,0,224.94
"Galliformes","Grouse, pheasants and partridges","Arborophila torqueola","Hill Partridge",20,0,0,0,0,0,20,0,30,30,"PlantSeed",0,0,100,0,0,0,0,0,344.46
"Galliformes","Grouse, pheasants and partridges","Arborophila rufogularis","Rufous-throated Partridge",20,0,0,0,0,0,30,0,30,20,"Omnivore",0,0,100,0,0,0,0,0,344.46
"Galliformes","Grouse, pheasants and partridges","Arborophila atrogularis","White-cheeked Partridge",20,0,0,0,0,0,30,0,30,20,"Omnivore",0,0,100,0,0,0,0,0,237.31
"Galliformes","Grouse, pheasants and partridges","Arborophila crudigularis","Taiwan Partridge",20,0,0,0,0,0,20,0,30,30,"PlantSeed",0,0,100,0,0,0,0,0,256.77
"Galliformes","Grouse, pheasants and partridges","Arborophila mandellii","Chestnut-breasted Partridge",30,0,0,0,0,0,30,0,30,10,"Omnivore",0,0,100,0,0,0,0,0,268
"Galliformes","Grouse, pheasants and partridges","Arborophila brunneopectus","Bar-backed Partridge",30,0,0,0,0,0,30,0,30,10,"Omnivore",0,0,100,0,0,0,0,0,291.47
"Galliformes","Grouse, pheasants and partridges","Arborophila rufipectus","Sichuan Partridge",70,0,0,0,0,0,0,0,30,0,"Invertebrate",0,0,100,0,0,0,0,0,400.11
"Galliformes","Grouse, pheasants and partridges","Arborophila orientalis","White-faced Partridge",30,0,0,0,0,0,30,0,0,40,"Omnivore",0,0,100,0,0,0,0,0,336
"Galliformes","Grouse, pheasants and partridges","Arborophila javanica","Chestnut-bellied Partridge",30,0,0,0,0,0,30,0,30,10,"Omnivore",0,0,100,0,0,0,0,0,272
"Galliformes","Grouse, pheasants and partridges","Arborophila hyperythra","Red-breasted Partridge",30,0,0,0,0,0,40,0,30,0,"Omnivore",0,0,100,0,0,0,0,0,270
"Galliformes","Grouse, pheasants and partridges","Arborophila gingica","White-necklaced Partridge",30,0,0,0,0,0,30,0,40,0,"Omnivore",0,0,100,0,0,0,0,0,253
"Galliformes","Grouse, pheasants and partridges","Arborophila davidi","Orange-necked Partridge",30,0,0,0,0,0,30,0,30,10,"Omnivore",0,0,100,0,0,0,0,0,241
"Galliformes","Grouse, pheasants and partridges","Arborophila cambodiana","Chestnut-headed Partridge",30,0,0,0,0,0,30,0,30,10,"Omnivore",0,0,100,0,0,0,0,0,285.87
"Galliformes","Grouse, pheasants and partridges","Arborophila rubrirostris","Red-billed Partridge",30,0,0,0,0,0,30,0,30,10,"Omnivore",0,0,100,0,0,0,0,0,225.35
"Galliformes","Grouse, pheasants and partridges","Arborophila ardens","Hainan Partridge",50,0,0,0,0,0,0,0,50,0,"Omnivore",0,0,100,0,0,0,0,0,266.64
"Galliformes","Grouse, pheasants and partridges","Arborophila chloropus","Scaly-breasted Partridge",30,0,0,0,0,0,30,0,40,0,"Omnivore",0,0,100,0,0,0,0,0,250
"Galliformes","Grouse, pheasants and partridges","Arborophila charltonii","Chestnut-necklaced Partridge",30,0,0,0,0,0,30,0,40,0,"Omnivore",0,0,100,0,0,0,0,0,269.25
"Galliformes","Grouse, pheasants and partridges","Caloperdix oculeus","Ferruginous Partridge",20,0,0,0,0,0,30,0,30,20,"Omnivore",0,0,100,0,0,0,0,0,209.04
"Galliformes","Grouse, pheasants and partridges","Haematortyx sanguiniceps","Crimson-headed Partridge",60,0,0,0,0,0,40,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0,300
"Galliformes","Grouse, pheasants and partridges","Rollulus rouloul","Crested Partridge",40,0,0,0,0,0,30,0,30,0,"Omnivore",0,0,100,0,0,0,0,0,216.48
"Galliformes","Grouse, pheasants and partridges","Ptilopachus petrosus","Stone Partridge",10,0,0,0,0,0,20,0,30,40,"PlantSeed",0,0,100,0,0,0,0,0,193
"Galliformes","Grouse, pheasants and partridges","Bambusicola fytchii","Mountain Bamboo-partridge",20,0,0,0,0,0,30,0,30,20,"Omnivore",0,0,100,0,0,0,0,0,313.65
"Galliformes","Grouse, pheasants and partridges","Bambusicola thoracicus","Chinese Bamboo-partridge",20,0,0,0,0,0,0,0,30,50,"PlantSeed",0,0,100,0,0,0,0,0,264.79
"Galliformes","Grouse, pheasants and partridges","Galloperdix spadicea","Red Spurfowl",20,0,0,0,0,0,50,0,30,0,"Omnivore",0,0,100,0,0,0,0,0,359.07
"Galliformes","Grouse, pheasants and partridges","Galloperdix lunulata","Painted Spurfowl",20,0,0,0,0,0,40,0,20,20,"Omnivore",0,0,100,0,0,0,0,0,254.39
"Galliformes","Grouse, pheasants and partridges","Galloperdix bicalcarata","Sri Lanka Spurfowl",30,0,0,0,0,0,40,0,30,0,"Omnivore",0,0,100,0,0,0,0,0,290.93
"Galliformes","Grouse, pheasants and partridges","Ithaginis cruentus","Blood Pheasant",20,0,0,0,0,0,20,0,10,50,"PlantSeed",0,0,80,20,0,0,0,0,530.67
"Galliformes","Grouse, pheasants and partridges","Tragopan melanocephalus","Western Tragopan",20,0,0,0,0,0,0,0,0,80,"PlantSeed",0,0,80,20,0,0,0,0,1613.19
"Galliformes","Grouse, pheasants and partridges","Tragopan satyra","Satyr Tragopan",10,0,0,0,0,0,0,0,0,90,"PlantSeed",0,0,60,20,20,0,0,0,1417.03
"Galliformes","Grouse, pheasants and partridges","Tragopan blythii","Blyth's Tragopan",0,0,0,0,0,0,50,0,30,20,"Omnivore",0,0,100,0,0,0,0,0,1930
"Galliformes","Grouse, pheasants and partridges","Tragopan temminckii","Temminck's Tragopan",10,0,0,0,0,0,10,0,10,70,"PlantSeed",0,0,100,0,0,0,0,0,1163.38
