"body_mass_value","diet_type","population"
9.3,"fruit",0
9.3,"nect",0
9.3,"seed",0
9.3,"plant_o",0
11.7,"inv",80
11.7,"vend",0
11.7,"vect",0
11.7,"vfish",0
11.7,"vunk",0
11.7,"scav",0
11.7,"fruit",20
11.7,"nect",0
11.7,"seed",0
11.7,"plant_o",0
11.2,"inv",100
11.2,"vend",0
11.2,"vect",0
11.2,"vfish",0
11.2,"vunk",0
11.2,"scav",0
11.2,"fruit",0
11.2,"nect",0
11.2,"seed",0
11.2,"plant_o",0
11.8,"inv",90
11.8,"vend",0
11.8,"vect",0
11.8,"vfish",0
11.8,"vunk",0
11.8,"scav",0
11.8,"fruit",10
11.8,"nect",0
11.8,"seed",0
11.8,"plant_o",0
12.6,"inv",80
12.6,"vend",0
12.6,"vect",0
12.6,"vfish",0
12.6,"vunk",0
12.6,"scav",0
12.6,"fruit",20
12.6,"nect",0
12.6,"seed",0
12.6,"plant_o",0
12.7,"inv",80
12.7,"vend",0
12.7,"vect",0
12.7,"vfish",0
12.7,"vunk",0
12.7,"scav",0
12.7,"fruit",20
12.7,"nect",0
12.7,"seed",0
12.7,"plant_o",0
13.39,"inv",90
13.39,"vend",0
13.39,"vect",0
13.39,"vfish",0
13.39,"vunk",0
13.39,"scav",0
13.39,"fruit",10
13.39,"nect",0
13.39,"seed",0
13.39,"plant_o",0
9.58,"inv",90
9.58,"vend",0
9.58,"vect",0
9.58,"vfish",0
9.58,"vunk",0
9.58,"scav",0
9.58,"fruit",10
9.58,"nect",0
9.58,"seed",0
9.58,"plant_o",0
10,"inv",90
10,"vend",0
10,"vect",0
10,"vfish",0
10,"vunk",0
10,"scav",0
10,"fruit",10
10,"nect",0
10,"seed",0
10,"plant_o",0
10.44,"inv",100
10.44,"vend",0
10.44,"vect",0
10.44,"vfish",0
10.44,"vunk",0
10.44,"scav",0
10.44,"fruit",0
10.44,"nect",0
10.44,"seed",0
10.44,"plant_o",0
12.3,"inv",90
12.3,"vend",0
12.3,"vect",0
12.3,"vfish",0
12.3,"vunk",0
12.3,"scav",0
12.3,"fruit",10
12.3,"nect",0
12.3,"seed",0
12.3,"plant_o",0
10.4,"inv",100
10.4,"vend",0
10.4,"vect",0
10.4,"vfish",0
10.4,"vunk",0
10.4,"scav",0
10.4,"fruit",0
10.4,"nect",0
10.4,"seed",0
10.4,"plant_o",0
11.3,"inv",100
11.3,"vend",0
11.3,"vect",0
11.3,"vfish",0
11.3,"vunk",0
11.3,"scav",0
11.3,"fruit",0
11.3,"nect",0
11.3,"seed",0
11.3,"plant_o",0
10.7,"inv",90
10.7,"vend",0
10.7,"vect",0
10.7,"vfish",0
10.7,"vunk",0
10.7,"scav",0
10.7,"fruit",10
10.7,"nect",0
10.7,"seed",0
10.7,"plant_o",0
11.6,"inv",90
11.6,"vend",0
11.6,"vect",0
11.6,"vfish",0
11.6,"vunk",0
11.6,"scav",0
11.6,"fruit",10
11.6,"nect",0
11.6,"seed",0
11.6,"plant_o",0
12.5,"inv",90
12.5,"vend",0
12.5,"vect",0
12.5,"vfish",0
12.5,"vunk",0
12.5,"scav",0
12.5,"fruit",10
12.5,"nect",0
12.5,"seed",0
12.5,"plant_o",0
7.9,"inv",100
7.9,"vend",0
7.9,"vect",0
7.9,"vfish",0
7.9,"vunk",0
7.9,"scav",0
7.9,"fruit",0
7.9,"nect",0
7.9,"seed",0
7.9,"plant_o",0
9,"inv",100
9,"vend",0
9,"vect",0
9,"vfish",0
9,"vunk",0
9,"scav",0
9,"fruit",0
9,"nect",0
9,"seed",0
9,"plant_o",0
19.7,"inv",90
19.7,"vend",0
19.7,"vect",0
19.7,"vfish",0
19.7,"vunk",0
19.7,"scav",0
19.7,"fruit",10
19.7,"nect",0
19.7,"seed",0
19.7,"plant_o",0
20.9,"inv",90
20.9,"vend",0
20.9,"vect",0
20.9,"vfish",0
20.9,"vunk",0
20.9,"scav",0
20.9,"fruit",10
20.9,"nect",0
20.9,"seed",0
20.9,"plant_o",0
18.63,"inv",100
18.63,"vend",0
18.63,"vect",0
18.63,"vfish",0
18.63,"vunk",0
18.63,"scav",0
18.63,"fruit",0
18.63,"nect",0
18.63,"seed",0
18.63,"plant_o",0
14.4,"inv",100
14.4,"vend",0
14.4,"vect",0
14.4,"vfish",0
14.4,"vunk",0
14.4,"scav",0
14.4,"fruit",0
14.4,"nect",0
14.4,"seed",0
14.4,"plant_o",0
9.99,"inv",100
9.99,"vend",0
9.99,"vect",0
9.99,"vfish",0
9.99,"vunk",0
9.99,"scav",0
9.99,"fruit",0
9.99,"nect",0
9.99,"seed",0
9.99,"plant_o",0
11.6,"inv",100
11.6,"vend",0
11.6,"vect",0
11.6,"vfish",0
11.6,"vunk",0
11.6,"scav",0
11.6,"fruit",0
11.6,"nect",0
11.6,"seed",0
11.6,"plant_o",0
11.5,"inv",100
11.5,"vend",0
11.5,"vect",0
11.5,"vfish",0
11.5,"vunk",0
11.5,"scav",0
11.5,"fruit",0
11.5,"nect",0
11.5,"seed",0
11.5,"plant_o",0
12,"inv",100
12,"vend",0
12,"vect",0
12,"vfish",0
12,"vunk",0
12,"scav",0
12,"fruit",0
12,"nect",0
12,"seed",0
12,"plant_o",0
12,"inv",100
12,"vend",0
12,"vect",0
12,"vfish",0
12,"vunk",0
12,"scav",0
12,"fruit",0
12,"nect",0
12,"seed",0
12,"plant_o",0
9.98,"inv",100
9.98,"vend",0
9.98,"vect",0
9.98,"vfish",0
9.98,"vunk",0
9.98,"scav",0
9.98,"fruit",0
9.98,"nect",0
9.98,"seed",0
9.98,"plant_o",0
16.6,"inv",100
16.6,"vend",0
16.6,"vect",0
16.6,"vfish",0
16.6,"vunk",0
16.6,"scav",0
16.6,"fruit",0
16.6,"nect",0
16.6,"seed",0
16.6,"plant_o",0
17.7,"inv",100
17.7,"vend",0
17.7,"vect",0
17.7,"vfish",0
17.7,"vunk",0
17.7,"scav",0
17.7,"fruit",0
17.7,"nect",0
17.7,"seed",0
17.7,"plant_o",0
13.1,"inv",100
13.1,"vend",0
13.1,"vect",0
13.1,"vfish",0
13.1,"vunk",0
13.1,"scav",0
13.1,"fruit",0
13.1,"nect",0
13.1,"seed",0
13.1,"plant_o",0
12.56,"inv",100
12.56,"vend",0
12.56,"vect",0
12.56,"vfish",0
12.56,"vunk",0
12.56,"scav",0
12.56,"fruit",0
12.56,"nect",0
12.56,"seed",0
12.56,"plant_o",0
12.2,"inv",100
12.2,"vend",0
12.2,"vect",0
12.2,"vfish",0
12.2,"vunk",0
12.2,"scav",0
12.2,"fruit",0
12.2,"nect",0
12.2,"seed",0
12.2,"plant_o",0
10.6,"inv",100
10.6,"vend",0
10.6,"vect",0
10.6,"vfish",0
10.6,"vunk",0
10.6,"scav",0
10.6,"fruit",0
10.6,"nect",0
10.6,"seed",0
10.6,"plant_o",0
13.4,"inv",100
13.4,"vend",0
13.4,"vect",0
13.4,"vfish",0
13.4,"vunk",0
13.4,"scav",0
13.4,"fruit",0
13.4,"nect",0
13.4,"seed",0
13.4,"plant_o",0
41,"inv",100
41,"vend",0
41,"vect",0
41,"vfish",0
41,"vunk",0
41,"scav",0
41,"fruit",0
41,"nect",0
41,"seed",0
41,"plant_o",0
61.2,"inv",50
61.2,"vend",0
61.2,"vect",0
61.2,"vfish",0
61.2,"vunk",50
61.2,"scav",0
61.2,"fruit",0
61.2,"nect",0
61.2,"seed",0
61.2,"plant_o",0
48.1,"inv",100
48.1,"vend",0
48.1,"vect",0
48.1,"vfish",0
48.1,"vunk",0
48.1,"scav",0
48.1,"fruit",0
48.1,"nect",0
48.1,"seed",0
48.1,"plant_o",0
33.4,"inv",100
33.4,"vend",0
33.4,"vect",0
33.4,"vfish",0
33.4,"vunk",0
33.4,"scav",0
33.4,"fruit",0
33.4,"nect",0
33.4,"seed",0
33.4,"plant_o",0
31.7,"inv",100
31.7,"vend",0
31.7,"vect",0
31.7,"vfish",0
31.7,"vunk",0
31.7,"scav",0
31.7,"fruit",0
31.7,"nect",0
31.7,"seed",0
31.7,"plant_o",0
35.3,"inv",80
35.3,"vend",0
35.3,"vect",0
35.3,"vfish",0
35.3,"vunk",0
35.3,"scav",0
35.3,"fruit",20
35.3,"nect",0
35.3,"seed",0
35.3,"plant_o",0
57.1,"inv",100
57.1,"vend",0
57.1,"vect",0
57.1,"vfish",0
57.1,"vunk",0
57.1,"scav",0
57.1,"fruit",0
57.1,"nect",0
57.1,"seed",0
57.1,"plant_o",0
46.8,"inv",100
46.8,"vend",0
46.8,"vect",0
46.8,"vfish",0
46.8,"vunk",0
46.8,"scav",0
46.8,"fruit",0
46.8,"nect",0
46.8,"seed",0
46.8,"plant_o",0
49.08,"inv",100
49.08,"vend",0
49.08,"vect",0
49.08,"vfish",0
49.08,"vunk",0
49.08,"scav",0
49.08,"fruit",0
49.08,"nect",0
49.08,"seed",0
49.08,"plant_o",0
28.7,"inv",100
28.7,"vend",0
28.7,"vect",0
28.7,"vfish",0
28.7,"vunk",0
28.7,"scav",0
28.7,"fruit",0
28.7,"nect",0
28.7,"seed",0
28.7,"plant_o",0
42.8,"inv",100
42.8,"vend",0
42.8,"vect",0
42.8,"vfish",0
42.8,"vunk",0
42.8,"scav",0
42.8,"fruit",0
42.8,"nect",0
42.8,"seed",0
42.8,"plant_o",0
36.3,"inv",100
36.3,"vend",0
36.3,"vect",0
36.3,"vfish",0
36.3,"vunk",0
36.3,"scav",0
36.3,"fruit",0
36.3,"nect",0
36.3,"seed",0
36.3,"plant_o",0
49.08,"inv",100
49.08,"vend",0
49.08,"vect",0
49.08,"vfish",0
49.08,"vunk",0
49.08,"scav",0
49.08,"fruit",0
49.08,"nect",0
49.08,"seed",0
49.08,"plant_o",0
77,"inv",100
77,"vend",0
77,"vect",0
77,"vfish",0
77,"vunk",0
77,"scav",0
77,"fruit",0
77,"nect",0
77,"seed",0
77,"plant_o",0
63.3,"inv",30
63.3,"vend",30
63.3,"vect",20
63.3,"vfish",0
63.3,"vunk",0
63.3,"scav",0
63.3,"fruit",0
63.3,"nect",0
63.3,"seed",20
63.3,"plant_o",0
53,"inv",40
53,"vend",30
53,"vect",30
53,"vfish",0
53,"vunk",0
53,"scav",0
53,"fruit",0
53,"nect",0
53,"seed",0
53,"plant_o",0
99.1,"inv",40
99.1,"vend",30
99.1,"vect",30
99.1,"vfish",0
99.1,"vunk",0
99.1,"scav",0
99.1,"fruit",0
99.1,"nect",0
99.1,"seed",0
99.1,"plant_o",0
67.79,"inv",40
67.79,"vend",30
67.79,"vect",30
67.79,"vfish",0
67.79,"vunk",0
67.79,"scav",0
67.79,"fruit",0
67.79,"nect",0
67.79,"seed",0
67.79,"plant_o",0
29.9,"inv",40
29.9,"vend",30
29.9,"vect",30
29.9,"vfish",0
29.9,"vunk",0
29.9,"scav",0
29.9,"fruit",0
29.9,"nect",0
29.9,"seed",0
29.9,"plant_o",0
34.5,"inv",100
34.5,"vend",0
34.5,"vect",0
34.5,"vfish",0
34.5,"vunk",0
34.5,"scav",0
34.5,"fruit",0
34.5,"nect",0
34.5,"seed",0
34.5,"plant_o",0
14.2,"inv",100
14.2,"vend",0
14.2,"vect",0
14.2,"vfish",0
14.2,"vunk",0
14.2,"scav",0
14.2,"fruit",0
14.2,"nect",0
14.2,"seed",0
14.2,"plant_o",0
14.7,"inv",100
14.7,"vend",0
14.7,"vect",0
14.7,"vfish",0
14.7,"vunk",0
14.7,"scav",0
14.7,"fruit",0
14.7,"nect",0
14.7,"seed",0
14.7,"plant_o",0
23.79,"inv",100
23.79,"vend",0
23.79,"vect",0
23.79,"vfish",0
23.79,"vunk",0
23.79,"scav",0
23.79,"fruit",0
23.79,"nect",0
23.79,"seed",0
23.79,"plant_o",0
26.6,"inv",100
26.6,"vend",0
26.6,"vect",0
26.6,"vfish",0
26.6,"vunk",0
26.6,"scav",0
26.6,"fruit",0
26.6,"nect",0
26.6,"seed",0
26.6,"plant_o",0
20,"inv",100
20,"vend",0
20,"vect",0
20,"vfish",0
20,"vunk",0
20,"scav",0
20,"fruit",0
20,"nect",0
20,"seed",0
20,"plant_o",0
22.2,"inv",100
22.2,"vend",0
22.2,"vect",0
22.2,"vfish",0
22.2,"vunk",0
22.2,"scav",0
22.2,"fruit",0
22.2,"nect",0
22.2,"seed",0
22.2,"plant_o",0
22.6,"inv",100
22.6,"vend",0
22.6,"vect",0
22.6,"vfish",0
22.6,"vunk",0
22.6,"scav",0
22.6,"fruit",0
22.6,"nect",0
22.6,"seed",0
22.6,"plant_o",0
26.1,"inv",100
26.1,"vend",0
26.1,"vect",0
26.1,"vfish",0
26.1,"vunk",0
26.1,"scav",0
26.1,"fruit",0
26.1,"nect",0
26.1,"seed",0
26.1,"plant_o",0
18.59,"inv",100
18.59,"vend",0
18.59,"vect",0
18.59,"vfish",0
18.59,"vunk",0
18.59,"scav",0
18.59,"fruit",0
18.59,"nect",0
18.59,"seed",0
18.59,"plant_o",0
34,"inv",100
34,"vend",0
34,"vect",0
34,"vfish",0
34,"vunk",0
34,"scav",0
34,"fruit",0
34,"nect",0
34,"seed",0
34,"plant_o",0
36.23,"inv",100
36.23,"vend",0
36.23,"vect",0
36.23,"vfish",0
36.23,"vunk",0
36.23,"scav",0
36.23,"fruit",0
36.23,"nect",0
36.23,"seed",0
36.23,"plant_o",0
28.87,"inv",100
28.87,"vend",0
28.87,"vect",0
28.87,"vfish",0
28.87,"vunk",0
28.87,"scav",0
28.87,"fruit",0
28.87,"nect",0
28.87,"seed",0
28.87,"plant_o",0
12.6,"inv",100
12.6,"vend",0
12.6,"vect",0
12.6,"vfish",0
12.6,"vunk",0
12.6,"scav",0
12.6,"fruit",0
12.6,"nect",0
12.6,"seed",0
12.6,"plant_o",0
13.8,"inv",100
13.8,"vend",0
13.8,"vect",0
13.8,"vfish",0
13.8,"vunk",0
13.8,"scav",0
13.8,"fruit",0
13.8,"nect",0
13.8,"seed",0
13.8,"plant_o",0
13.4,"inv",100
13.4,"vend",0
13.4,"vect",0
13.4,"vfish",0
13.4,"vunk",0
13.4,"scav",0
13.4,"fruit",0
13.4,"nect",0
13.4,"seed",0
13.4,"plant_o",0
11,"inv",100
11,"vend",0
11,"vect",0
11,"vfish",0
11,"vunk",0
11,"scav",0
11,"fruit",0
11,"nect",0
11,"seed",0
11,"plant_o",0
13.8,"inv",100
13.8,"vend",0
13.8,"vect",0
13.8,"vfish",0
13.8,"vunk",0
13.8,"scav",0
13.8,"fruit",0
13.8,"nect",0
13.8,"seed",0
13.8,"plant_o",0
14.3,"inv",100
14.3,"vend",0
14.3,"vect",0
14.3,"vfish",0
14.3,"vunk",0
14.3,"scav",0
14.3,"fruit",0
14.3,"nect",0
14.3,"seed",0
14.3,"plant_o",0
17.8,"inv",100
17.8,"vend",0
17.8,"vect",0
17.8,"vfish",0
17.8,"vunk",0
17.8,"scav",0
17.8,"fruit",0
17.8,"nect",0
17.8,"seed",0
17.8,"plant_o",0
15.4,"inv",100
15.4,"vend",0
15.4,"vect",0
15.4,"vfish",0
15.4,"vunk",0
15.4,"scav",0
15.4,"fruit",0
15.4,"nect",0
15.4,"seed",0
15.4,"plant_o",0
14.6,"inv",100
14.6,"vend",0
14.6,"vect",0
14.6,"vfish",0
14.6,"vunk",0
14.6,"scav",0
14.6,"fruit",0
14.6,"nect",0
14.6,"seed",0
14.6,"plant_o",0
19,"inv",100
19,"vend",0
19,"vect",0
19,"vfish",0
19,"vunk",0
19,"scav",0
19,"fruit",0
19,"nect",0
19,"seed",0
19,"plant_o",0
20.2,"inv",100
20.2,"vend",0
20.2,"vect",0
20.2,"vfish",0
20.2,"vunk",0
20.2,"scav",0
20.2,"fruit",0
20.2,"nect",0
20.2,"seed",0
20.2,"plant_o",0
20.3,"inv",100
20.3,"vend",0
20.3,"vect",0
20.3,"vfish",0
20.3,"vunk",0
20.3,"scav",0
20.3,"fruit",0
20.3,"nect",0
20.3,"seed",0
20.3,"plant_o",0
31.8,"inv",90
31.8,"vend",0
31.8,"vect",0
31.8,"vfish",0
31.8,"vunk",0
31.8,"scav",0
31.8,"fruit",10
31.8,"nect",0
31.8,"seed",0
31.8,"plant_o",0
22.9,"inv",100
22.9,"vend",0
22.9,"vect",0
22.9,"vfish",0
22.9,"vunk",0
22.9,"scav",0
22.9,"fruit",0
22.9,"nect",0
22.9,"seed",0
22.9,"plant_o",0
12.3,"inv",100
12.3,"vend",0
12.3,"vect",0
12.3,"vfish",0
12.3,"vunk",0
12.3,"scav",0
12.3,"fruit",0
12.3,"nect",0
12.3,"seed",0
12.3,"plant_o",0
11.6,"inv",100
11.6,"vend",0
11.6,"vect",0
11.6,"vfish",0
11.6,"vunk",0
11.6,"scav",0
11.6,"fruit",0
11.6,"nect",0
11.6,"seed",0
11.6,"plant_o",0
21,"inv",100
21,"vend",0
21,"vect",0
21,"vfish",0
21,"vunk",0
21,"scav",0
21,"fruit",0
21,"nect",0
21,"seed",0
21,"plant_o",0
13.8,"inv",100
13.8,"vend",0
13.8,"vect",0
13.8,"vfish",0
13.8,"vunk",0
13.8,"scav",0
13.8,"fruit",0
13.8,"nect",0
13.8,"seed",0
13.8,"plant_o",0
16,"inv",100
16,"vend",0
16,"vect",0
16,"vfish",0
16,"vunk",0
16,"scav",0
16,"fruit",0
16,"nect",0
16,"seed",0
16,"plant_o",0
25,"inv",100
25,"vend",0
25,"vect",0
25,"vfish",0
25,"vunk",0
25,"scav",0
25,"fruit",0
25,"nect",0
25,"seed",0
25,"plant_o",0
68.4,"inv",100
68.4,"vend",0
68.4,"vect",0
68.4,"vfish",0
68.4,"vunk",0
68.4,"scav",0
68.4,"fruit",0
68.4,"nect",0
68.4,"seed",0
68.4,"plant_o",0
21.5,"inv",100
21.5,"vend",0
21.5,"vect",0
21.5,"vfish",0
21.5,"vunk",0
21.5,"scav",0
21.5,"fruit",0
21.5,"nect",0
21.5,"seed",0
21.5,"plant_o",0
18.3,"inv",100
18.3,"vend",0
18.3,"vect",0
18.3,"vfish",0
18.3,"vunk",0
18.3,"scav",0
18.3,"fruit",0
18.3,"nect",0
18.3,"seed",0
18.3,"plant_o",0
29.6,"inv",100
29.6,"vend",0
29.6,"vect",0
29.6,"vfish",0
29.6,"vunk",0
29.6,"scav",0
29.6,"fruit",0
29.6,"nect",0
29.6,"seed",0
29.6,"plant_o",0
27,"inv",100
27,"vend",0
27,"vect",0
27,"vfish",0
27,"vunk",0
27,"scav",0
27,"fruit",0
27,"nect",0
27,"seed",0
27,"plant_o",0
32.3,"inv",70
32.3,"vend",0
32.3,"vect",10
32.3,"vfish",0
32.3,"vunk",0
32.3,"scav",0
32.3,"fruit",20
32.3,"nect",0
32.3,"seed",0
32.3,"plant_o",0
38.8,"inv",40
38.8,"vend",0
38.8,"vect",30
38.8,"vfish",0
38.8,"vunk",0
38.8,"scav",0
38.8,"fruit",30
38.8,"nect",0
38.8,"seed",0
38.8,"plant_o",0
46,"inv",50
46,"vend",0
46,"vect",0
46,"vfish",0
46,"vunk",0
46,"scav",0
46,"fruit",50
46,"nect",0
46,"seed",0
46,"plant_o",0
33.7,"inv",80
33.7,"vend",0
33.7,"vect",0
33.7,"vfish",0
33.7,"vunk",0
33.7,"scav",0
33.7,"fruit",20
33.7,"nect",0
33.7,"seed",0
33.7,"plant_o",0
39.5,"inv",80
39.5,"vend",0
39.5,"vect",0
39.5,"vfish",0
39.5,"vunk",0
39.5,"scav",0
39.5,"fruit",20
39.5,"nect",0
39.5,"seed",0
39.5,"plant_o",0
42.6,"inv",60
42.6,"vend",0
42.6,"vect",20
42.6,"vfish",0
42.6,"vunk",0
42.6,"scav",0
42.6,"fruit",20
42.6,"nect",0
42.6,"seed",0
42.6,"plant_o",0
39.1,"inv",50
39.1,"vend",0
39.1,"vect",30
39.1,"vfish",0
39.1,"vunk",0
39.1,"scav",0
39.1,"fruit",10
39.1,"nect",0
39.1,"seed",10
39.1,"plant_o",0
24.8,"inv",100
24.8,"vend",0
24.8,"vect",0
24.8,"vfish",0
24.8,"vunk",0
24.8,"scav",0
24.8,"fruit",0
24.8,"nect",0
24.8,"seed",0
24.8,"plant_o",0
19.5,"inv",100
19.5,"vend",0
19.5,"vect",0
19.5,"vfish",0
19.5,"vunk",0
19.5,"scav",0
19.5,"fruit",0
19.5,"nect",0
19.5,"seed",0
19.5,"plant_o",0
36.8,"inv",80
36.8,"vend",0
36.8,"vect",0
36.8,"vfish",0
36.8,"vunk",0
36.8,"scav",0
36.8,"fruit",20
36.8,"nect",0
36.8,"seed",0
36.8,"plant_o",0
31.8,"inv",80
31.8,"vend",0
31.8,"vect",0
31.8,"vfish",0
31.8,"vunk",0
31.8,"scav",0
31.8,"fruit",20
31.8,"nect",0
31.8,"seed",0
31.8,"plant_o",0
27.4,"inv",80
27.4,"vend",0
27.4,"vect",0
27.4,"vfish",0
27.4,"vunk",0
27.4,"scav",0
27.4,"fruit",20
27.4,"nect",0
27.4,"seed",0
27.4,"plant_o",0
48.1,"inv",30
48.1,"vend",0
48.1,"vect",0
48.1,"vfish",0
48.1,"vunk",0
48.1,"scav",0
48.1,"fruit",70
48.1,"nect",0
48.1,"seed",0
48.1,"plant_o",0
51,"inv",80
51,"vend",0
51,"vect",0
51,"vfish",0
51,"vunk",0
51,"scav",0
51,"fruit",20
51,"nect",0
51,"seed",0
51,"plant_o",0
32.3,"inv",80
32.3,"vend",0
32.3,"vect",0
32.3,"vfish",0
32.3,"vunk",0
32.3,"scav",0
32.3,"fruit",20
32.3,"nect",0
32.3,"seed",0
32.3,"plant_o",0
22.5,"inv",80
22.5,"vend",0
22.5,"vect",0
22.5,"vfish",0
22.5,"vunk",0
22.5,"scav",0
22.5,"fruit",20
22.5,"nect",0
22.5,"seed",0
22.5,"plant_o",0
19.6,"inv",100
19.6,"vend",0
19.6,"vect",0
19.6,"vfish",0
19.6,"vunk",0
19.6,"scav",0
19.6,"fruit",0
19.6,"nect",0
19.6,"seed",0
19.6,"plant_o",0
17.7,"inv",80
17.7,"vend",0
17.7,"vect",0
17.7,"vfish",0
17.7,"vunk",0
17.7,"scav",0
17.7,"fruit",10
17.7,"nect",0
17.7,"seed",10
17.7,"plant_o",0
13.4,"inv",100
13.4,"vend",0
13.4,"vect",0
13.4,"vfish",0
13.4,"vunk",0
13.4,"scav",0
13.4,"fruit",0
13.4,"nect",0
13.4,"seed",0
13.4,"plant_o",0
25.1,"inv",70
25.1,"vend",0
25.1,"vect",0
25.1,"vfish",0
25.1,"vunk",0
25.1,"scav",0
25.1,"fruit",20
25.1,"nect",0
25.1,"seed",10
25.1,"plant_o",0
29.8,"inv",50
29.8,"vend",0
29.8,"vect",0
29.8,"vfish",0
29.8,"vunk",0
29.8,"scav",0
29.8,"fruit",50
29.8,"nect",0
29.8,"seed",0
29.8,"plant_o",0
31.7,"inv",50
31.7,"vend",0
31.7,"vect",0
31.7,"vfish",0
31.7,"vunk",0
31.7,"scav",0
31.7,"fruit",50
31.7,"nect",0
31.7,"seed",0
31.7,"plant_o",0
27.5,"inv",50
27.5,"vend",0
27.5,"vect",0
27.5,"vfish",0
27.5,"vunk",0
27.5,"scav",0
27.5,"fruit",50
27.5,"nect",0
27.5,"seed",0
27.5,"plant_o",0
26.25,"inv",70
26.25,"vend",0
26.25,"vect",0
26.25,"vfish",0
26.25,"vunk",0
26.25,"scav",0
26.25,"fruit",0
26.25,"nect",0
26.25,"seed",30
26.25,"plant_o",0
26.3,"inv",100
26.3,"vend",0
26.3,"vect",0
26.3,"vfish",0
26.3,"vunk",0
26.3,"scav",0
26.3,"fruit",0
26.3,"nect",0
26.3,"seed",0
26.3,"plant_o",0
29.2,"inv",50
29.2,"vend",0
29.2,"vect",0
29.2,"vfish",0
29.2,"vunk",0
29.2,"scav",0
29.2,"fruit",50
29.2,"nect",0
29.2,"seed",0
29.2,"plant_o",0
28.2,"inv",70
28.2,"vend",0
28.2,"vect",10
28.2,"vfish",0
28.2,"vunk",0
28.2,"scav",0
28.2,"fruit",20
28.2,"nect",0
28.2,"seed",0
28.2,"plant_o",0
23,"inv",50
23,"vend",0
23,"vect",0
23,"vfish",0
23,"vunk",0
23,"scav",0
23,"fruit",50
23,"nect",0
23,"seed",0
23,"plant_o",0
32.1,"inv",60
32.1,"vend",0
32.1,"vect",0
32.1,"vfish",0
32.1,"vunk",0
32.1,"scav",0
32.1,"fruit",40
32.1,"nect",0
32.1,"seed",0
32.1,"plant_o",0
35.45,"inv",70
35.45,"vend",0
35.45,"vect",10
35.45,"vfish",0
35.45,"vunk",0
35.45,"scav",0
35.45,"fruit",20
35.45,"nect",0
35.45,"seed",0
35.45,"plant_o",0
37,"inv",100
37,"vend",0
37,"vect",0
37,"vfish",0
37,"vunk",0
37,"scav",0
37,"fruit",0
37,"nect",0
37,"seed",0
37,"plant_o",0
14.7,"inv",100
14.7,"vend",0
14.7,"vect",0
14.7,"vfish",0
14.7,"vunk",0
14.7,"scav",0
14.7,"fruit",0
14.7,"nect",0
14.7,"seed",0
14.7,"plant_o",0
40.6,"inv",50
40.6,"vend",0
40.6,"vect",0
40.6,"vfish",0
40.6,"vunk",0
40.6,"scav",0
40.6,"fruit",50
40.6,"nect",0
40.6,"seed",0
40.6,"plant_o",0
19.28,"inv",60
19.28,"vend",0
19.28,"vect",0
19.28,"vfish",0
19.28,"vunk",0
19.28,"scav",0
19.28,"fruit",20
19.28,"nect",0
19.28,"seed",20
19.28,"plant_o",0
20.8,"inv",80
20.8,"vend",0
20.8,"vect",0
20.8,"vfish",0
20.8,"vunk",0
20.8,"scav",0
20.8,"fruit",20
20.8,"nect",0
20.8,"seed",0
20.8,"plant_o",0
23.4,"inv",80
23.4,"vend",0
23.4,"vect",0
23.4,"vfish",0
23.4,"vunk",0
23.4,"scav",0
23.4,"fruit",10
23.4,"nect",0
23.4,"seed",10
23.4,"plant_o",0
34.71,"inv",50
34.71,"vend",0
34.71,"vect",0
34.71,"vfish",0
34.71,"vunk",0
34.71,"scav",0
34.71,"fruit",50
34.71,"nect",0
34.71,"seed",0
34.71,"plant_o",0
17.2,"inv",100
17.2,"vend",0
17.2,"vect",0
17.2,"vfish",0
17.2,"vunk",0
17.2,"scav",0
17.2,"fruit",0
17.2,"nect",0
17.2,"seed",0
17.2,"plant_o",0
14.2,"inv",100
14.2,"vend",0
14.2,"vect",0
14.2,"vfish",0
14.2,"vunk",0
14.2,"scav",0
14.2,"fruit",0
14.2,"nect",0
14.2,"seed",0
14.2,"plant_o",0
18.6,"inv",100
18.6,"vend",0
18.6,"vect",0
18.6,"vfish",0
18.6,"vunk",0
18.6,"scav",0
18.6,"fruit",0
18.6,"nect",0
18.6,"seed",0
18.6,"plant_o",0
18.4,"inv",80
18.4,"vend",0
18.4,"vect",0
18.4,"vfish",0
18.4,"vunk",0
18.4,"scav",0
18.4,"fruit",20
18.4,"nect",0
18.4,"seed",0
18.4,"plant_o",0
34.4,"inv",50
34.4,"vend",0
34.4,"vect",0
34.4,"vfish",0
34.4,"vunk",0
34.4,"scav",0
34.4,"fruit",50
34.4,"nect",0
34.4,"seed",0
34.4,"plant_o",0
37.1,"inv",100
37.1,"vend",0
37.1,"vect",0
37.1,"vfish",0
37.1,"vunk",0
37.1,"scav",0
37.1,"fruit",0
37.1,"nect",0
37.1,"seed",0
37.1,"plant_o",0
37.4,"inv",100
37.4,"vend",0
37.4,"vect",0
37.4,"vfish",0
37.4,"vunk",0
37.4,"scav",0
37.4,"fruit",0
37.4,"nect",0
37.4,"seed",0
37.4,"plant_o",0
39,"inv",80
39,"vend",0
39,"vect",0
39,"vfish",0
39,"vunk",0
39,"scav",0
39,"fruit",20
39,"nect",0
39,"seed",0
39,"plant_o",0
45.6,"inv",80
45.6,"vend",10
45.6,"vect",0
45.6,"vfish",0
45.6,"vunk",0
