"diet_inv","diet_vend","diet_vect","diet_vfish","diet_vunk","diet_scav","diet_fruit","diet_nect","diet_seed","diet_plant_o","body_mass_value"
60,0,0,0,0,0,20,0,20,0,70
60,0,0,0,0,0,20,0,10,10,78.64
50,0,0,0,0,0,50,0,0,0,78.64
80,0,0,0,0,0,10,0,10,0,117.84
60,0,0,0,0,0,20,0,20,0,97.55
60,0,10,0,0,0,10,10,10,0,123.44
50,0,10,0,0,0,20,0,10,10,83.7
70,0,0,0,0,0,30,0,0,0,145.12
90,0,0,0,0,0,0,0,10,0,78.64
100,0,0,0,0,0,0,0,0,0,78.64
60,0,0,0,0,0,10,10,10,10,92
80,0,0,0,0,0,0,20,0,0,78.64
70,0,0,0,0,0,10,0,10,10,78.64
70,0,0,0,0,0,10,0,10,10,78.64
60,0,0,0,0,0,20,0,20,0,66.18
100,0,0,0,0,0,0,0,0,0,78
70,0,0,0,0,0,0,0,10,20,78.64
70,0,0,0,0,0,10,0,10,10,78.64
70,0,0,0,0,0,0,0,30,0,56
80,0,0,0,0,0,10,0,10,0,92
80,0,0,0,0,0,10,0,10,0,92
60,0,0,0,0,0,10,0,20,10,56.2
40,0,0,0,0,0,30,0,30,0,67.79
70,0,0,0,0,0,20,0,10,0,48.95
60,0,0,0,0,0,20,0,20,0,62.8
80,0,0,0,0,0,0,0,0,20,78.64
50,0,0,0,0,0,50,0,0,0,78.64
80,0,0,0,0,0,0,0,0,20,78.64
40,0,0,0,0,0,30,0,30,0,114
20,0,0,0,0,0,30,0,30,20,85.67
40,0,0,0,0,0,0,0,40,20,71.97
70,0,0,0,0,0,20,0,10,0,62
70,0,0,0,0,0,10,0,10,10,78.8
70,0,0,0,0,0,10,0,10,10,62.78
70,0,0,0,0,0,10,0,10,10,67.79
60,0,0,0,0,0,20,10,0,10,78.64
70,0,0,0,0,0,10,0,10,10,40.7
100,0,0,0,0,0,0,0,0,0,48
50,0,0,0,0,0,0,0,50,0,59
40,0,0,0,0,0,30,0,30,0,83.99
80,0,0,0,0,0,10,0,0,10,65.93
80,0,0,0,0,0,0,0,0,20,45
40,0,0,0,0,0,60,0,0,0,64.5
30,0,0,0,0,0,70,0,0,0,78.64
30,0,0,0,0,0,70,0,0,0,72.66
30,0,0,0,0,0,30,0,20,20,73.1
60,0,0,0,0,0,10,0,10,20,71.7
70,0,0,0,0,0,10,0,10,10,78.64
80,0,0,0,0,0,0,0,0,20,78.64
80,0,0,0,0,0,20,0,0,0,78.64
40,0,0,0,0,0,30,0,30,0,49
50,0,0,0,0,0,50,0,0,0,40.4
60,0,0,0,0,10,20,0,10,0,31.38
50,0,0,0,0,0,50,0,0,0,30.5
100,0,0,0,0,0,0,0,0,0,32.7
100,0,0,0,0,0,0,0,0,0,17.8
100,0,0,0,0,0,0,0,0,0,23.6
100,0,0,0,0,0,0,0,0,0,27.2
100,0,0,0,0,0,0,0,0,0,21
100,0,0,0,0,0,0,0,0,0,26.8
100,0,0,0,0,0,0,0,0,0,25.5
80,0,0,0,0,0,0,0,0,20,26.23
100,0,0,0,0,0,0,0,0,0,21.4
80,0,0,0,0,0,0,0,0,20,23.92
100,0,0,0,0,0,0,0,0,0,17.1
100,0,0,0,0,0,0,0,0,0,23.16
100,0,0,0,0,0,0,0,0,0,21.5
80,0,0,0,0,0,0,0,0,20,23.16
100,0,0,0,0,0,0,0,0,0,26
100,0,0,0,0,0,0,0,0,0,30
100,0,0,0,0,0,0,0,0,0,25.1
100,0,0,0,0,0,0,0,0,0,19.34
100,0,0,0,0,0,0,0,0,0,17.08
90,0,0,0,0,0,10,0,0,0,18.1
90,0,0,0,0,0,0,0,10,0,27.2
80,0,0,0,0,0,0,0,0,20,32.11
100,0,0,0,0,0,0,0,0,0,16.5
100,0,0,0,0,0,0,0,0,0,30.8
100,0,0,0,0,0,0,0,0,0,30.6
90,0,10,0,0,0,0,0,0,0,37
100,0,0,0,0,0,0,0,0,0,48.4
100,0,0,0,0,0,0,0,0,0,22.2
90,0,0,0,0,0,0,0,10,0,27.9
80,0,0,0,0,0,10,0,10,0,24.8
70,0,0,0,0,0,20,0,10,0,18.8
100,0,0,0,0,0,0,0,0,0,36.4
90,0,10,0,0,0,0,0,0,0,65.8
100,0,0,0,0,0,0,0,0,0,75.6
100,0,0,0,0,0,0,0,0,0,58.15
60,0,0,0,0,0,20,0,20,0,54.9
80,0,0,0,0,0,10,10,0,0,43
60,0,0,0,0,0,20,0,20,0,43
70,0,0,0,0,0,10,0,10,10,28.63
80,0,0,0,0,0,10,0,10,0,31.61
80,0,0,0,0,0,0,10,10,0,34
90,0,0,0,0,0,0,0,0,10,40
60,0,0,0,0,0,20,20,0,0,28
100,0,0,0,0,0,0,0,0,0,35.5
100,0,0,0,0,0,0,0,0,0,19.44
100,0,0,0,0,0,0,0,0,0,33
100,0,0,0,0,0,0,0,0,0,29.2
70,0,0,0,0,0,30,0,0,0,31.1
100,0,0,0,0,0,0,0,0,0,19.9
100,0,0,0,0,0,0,0,0,0,48.7
80,0,0,0,0,0,20,0,0,0,37
80,0,0,0,0,0,0,0,0,20,37
80,0,0,0,0,0,20,0,0,0,41
50,0,0,0,0,0,0,0,50,0,27
100,0,0,0,0,0,0,0,0,0,19.5
100,0,0,0,0,0,0,0,0,0,26.8
100,0,0,0,0,0,0,0,0,0,61
100,0,0,0,0,0,0,0,0,0,16
50,0,0,0,0,0,0,0,50,0,20.9
100,0,0,0,0,0,0,0,0,0,20.5
100,0,0,0,0,0,0,0,0,0,12
100,0,0,0,0,0,0,0,0,0,11
100,0,0,0,0,0,0,0,0,0,6
100,0,0,0,0,0,0,0,0,0,7
100,0,0,0,0,0,0,0,0,0,5
100,0,0,0,0,0,0,0,0,0,11.83
100,0,0,0,0,0,0,0,0,0,12
100,0,0,0,0,0,0,0,0,0,34.1
100,0,0,0,0,0,0,0,0,0,6.88
100,0,0,0,0,0,0,0,0,0,7
100,0,0,0,0,0,0,0,0,0,8.3
100,0,0,0,0,0,0,0,0,0,9.7
80,0,0,0,0,0,20,0,0,0,9.7
80,0,0,0,0,0,20,0,0,0,10.6
80,0,0,0,0,0,20,0,0,0,10.3
80,0,0,0,0,0,20,0,0,0,9.59
80,0,0,0,0,0,20,0,0,0,9
80,0,0,0,0,0,20,0,0,0,8.7
100,0,0,0,0,0,0,0,0,0,15.7
80,0,0,0,0,0,0,0,0,20,14.1
80,0,0,0,0,0,0,0,0,20,14.9
100,0,0,0,0,0,0,0,0,0,16.43
100,0,0,0,0,0,0,0,0,0,21.88
100,0,0,0,0,0,0,0,0,0,13.9
80,0,0,0,0,0,0,0,20,0,29.5
50,0,0,0,0,0,50,0,0,0,21.6
60,0,0,0,0,0,0,0,20,20,15.96
100,0,0,0,0,0,0,0,0,0,15.96
100,0,0,0,0,0,0,0,0,0,15.96
70,0,0,0,0,0,10,10,10,0,15.8
80,0,0,0,0,0,20,0,0,0,23.32
100,0,0,0,0,0,0,0,0,0,33
100,0,0,0,0,0,0,0,0,0,15.96
100,0,0,0,0,0,0,0,0,0,23.7
100,0,0,0,0,0,0,0,0,0,26.2
100,0,0,0,0,0,0,0,0,0,15.96
100,0,0,0,0,0,0,0,0,0,29.2
80,0,0,0,0,0,20,0,0,0,12.6
100,0,0,0,0,0,0,0,0,0,15.96
90,0,0,0,0,0,0,10,0,0,12.9
100,0,0,0,0,0,0,0,0,0,16.3
80,0,0,0,0,0,20,0,0,0,11.83
100,0,0,0,0,0,0,0,0,0,20
80,0,0,0,0,0,0,0,0,20,18.37
80,0,0,0,0,0,0,0,0,20,16.5
100,0,0,0,0,0,0,0,0,0,18
90,0,0,0,0,0,10,0,0,0,5.5
100,0,0,0,0,0,0,0,0,0,16
80,0,0,0,0,0,10,10,0,0,17.16
70,0,0,0,0,0,0,0,30,0,20
100,0,0,0,0,0,0,0,0,0,18.71
80,0,0,0,0,0,10,0,10,0,61
100,0,0,0,0,0,0,0,0,0,33
40,0,0,0,0,0,20,10,0,30,39.15
80,0,0,0,0,0,0,0,0,20,47
100,0,0,0,0,0,0,0,0,0,45.5
100,0,0,0,0,0,0,0,0,0,35
70,0,0,0,0,0,10,0,10,10,75.7
50,0,10,0,0,10,10,10,10,0,72.88
40,0,0,0,0,0,20,0,20,20,61.39
60,0,0,0,0,0,20,0,20,0,35.3
80,0,0,0,0,0,20,0,0,0,40.6
70,0,0,0,0,0,10,10,0,10,66.67
30,0,10,0,0,0,20,10,10,20,65.99
80,0,0,0,0,0,20,0,0,0,63.28
50,0,0,0,0,10,20,10,0,10,63.28
50,0,0,0,0,0,50,0,0,0,78.8
80,0,0,0,0,0,20,0,0,0,76
40,0,30,0,0,0,30,0,0,0,77
40,0,0,0,0,0,30,0,30,0,69.37
40,0,0,0,0,0,30,0,30,0,82.4
100,0,0,0,0,0,0,0,0,0,86.2
70,0,30,0,0,0,0,0,0,0,78.3
60,0,20,0,0,0,20,0,0,0,79.3
40,0,0,0,0,0,30,0,30,0,74
40,0,0,0,0,0,30,0,30,0,67.6
60,0,0,0,0,10,30,0,0,0,62.5
100,0,0,0,0,0,0,0,0,0,63.28
60,0,10,0,0,0,10,10,10,0,78.2
80,0,0,0,0,0,0,0,0,20,77
50,0,0,0,0,0,0,0,50,0,32
30,0,0,0,0,0,40,0,30,0,46
40,0,0,0,0,0,20,0,40,0,39
60,0,0,0,0,0,20,0,20,0,28.4
80,0,0,0,0,0,10,0,10,0,21.39
70,0,0,0,0,0,10,0,10,10,47.15
100,0,0,0,0,0,0,0,0,0,43
70,0,0,0,0,0,20,0,10,0,38.67
60,0,0,0,0,0,20,0,20,0,14.3
100,0,0,0,0,0,0,0,0,0,13.3
80,0,0,0,0,0,20,0,0,0,27.4
100,0,0,0,0,0,0,0,0,0,37
60,0,0,0,0,0,20,0,20,0,36
80,0,0,0,0,0,0,0,0,20,38.4
60,0,0,0,0,0,10,10,10,10,43.87
40,0,0,0,0,0,30,0,10,20,46.73
100,0,0,0,0,0,0,0,0,0,39.34
80,0,0,0,0,0,10,0,10,0,23.97
40,0,0,0,0,0,30,0,30,0,17
80,0,0,0,0,0,10,0,10,0,19.2
80,0,0,0,0,0,0,0,20,0,14.3
40,0,0,0,0,0,30,0,30,0,5.5
100,0,0,0,0,0,0,0,0,0,13.16
100,0,0,0,0,0,0,0,0,0,11
90,0,0,0,0,0,0,10,0,0,12.5
80,0,0,0,0,0,10,0,10,0,11.95
70,0,0,0,0,0,0,0,0,30,13.16
80,0,0,0,0,0,0,0,20,0,13.16
100,0,0,0,0,0,0,0,0,0,10
100,0,0,0,0,0,0,0,0,0,10.5
100,0,0,0,0,0,0,0,0,0,13.16
70,0,0,0,0,0,0,0,30,0,17.43
80,0,0,0,0,0,0,0,20,0,13.16
80,0,0,0,0,0,20,0,0,0,14.3
80,0,0,0,0,0,0,20,0,0,20.7
100,0,0,0,0,0,0,0,0,0,13.16
100,0,0,0,0,0,0,0,0,0,14.3
60,0,0,0,0,0,20,0,20,0,15.26
40,0,0,0,0,0,30,30,0,0,15.8
40,0,0,0,0,0,60,0,0,0,29.64
100,0,0,0,0,0,0,0,0,0,53
80,0,0,0,0,0,20,0,0,0,47
90,0,0,0,0,0,10,0,0,0,50
0,0,0,0,0,0,100,0,0,0,21.5
80,0,10,0,0,0,0,0,10,0,85.57
90,0,0,0,0,0,0,0,0,10,45
80,0,0,0,0,0,20,0,0,0,45
80,0,0,0,0,0,0,0,20,0,24.5
50,0,0,0,0,0,50,0,0,0,39.4
70,0,0,0,0,0,20,0,10,0,37.78
50,0,0,0,0,0,30,20,0,0,32.6
30,0,0,0,0,0,20,20,20,10,41.78
60,0,0,0,0,0,10,0,20,10,40.55
20,0,0,0,0,0,20,20,20,20,42.4
80,0,0,0,0,0,0,10,10,0,11.8
60,0,0,0,0,0,20,10,10,0,12.1
50,0,0,0,0,0,50,0,0,0,17.14
50,0,0,0,0,0,20,20,10,0,16.91
30,0,0,0,0,0,40,30,0,0,14.04
50,0,0,0,0,0,20,20,10,0,20.78
70,0,0,0,0,0,0,10,20,0,12
40,0,0,0,0,0,30,30,0,0,13
40,0,0,0,0,0,30,30,0,0,12.49
40,0,0,0,0,0,20,10,20,10,9.5
60,0,0,0,0,0,20,10,10,0,11.8
60,0,0,0,0,0,20,20,0,0,11.9
100,0,0,0,0,0,0,0,0,0,23.3
100,0,0,0,0,0,0,0,0,0,19.9
100,0,0,0,0,0,0,0,0,0,24.5
60,0,0,0,0,0,0,0,40,0,13.82
20,0,0,0,0,0,20,0,30,30,83.99
50,0,0,0,0,0,0,0,30,20,20.73
30,0,0,0,0,0,0,0,0,70,34
30,0,0,0,0,0,0,0,50,20,29
50,0,0,0,0,0,0,0,50,0,26
60,0,0,0,0,0,20,0,20,0,26
50,0,0,0,0,0,0,0,30,20,20.73
20,0,0,0,0,0,20,0,20,40,10.9
70,0,0,0,0,0,0,0,30,0,20.73
100,0,0,0,0,0,0,0,0,0,20.73
60,0,0,0,0,0,0,0,40,0,20.73
100,0,0,0,0,0,0,0,0,0,20.73
30,0,0,0,0,0,0,0,30,40,6.4
40,0,0,0,0,0,0,0,30,30,5.47
60,0,0,0,0,0,0,0,40,0,6
50,0,0,0,0,0,0,0,0,50,20.73
30,0,0,0,0,0,0,0,0,70,16.8
60,0,0,0,0,0,20,0,20,0,32
100,0,0,0,0,0,0,0,0,0,20.73
40,0,0,0,0,0,30,0,30,0,25.6
40,0,0,0,0,0,30,0,30,0,32.35
40,0,10,0,0,0,30,0,20,0,39.1
50,0,0,0,0,0,30,0,20,0,14.73
80,0,0,0,0,0,20,0,0,0,22
80,0,0,0,0,0,10,0,10,0,14.9
40,0,0,0,0,0,40,0,20,0,14
80,0,0,0,0,0,10,0,10,0,14.3
80,0,0,0,0,0,10,0,10,0,14.6
50,0,0,0,0,0,30,10,10,0,16.7
50,0,0,0,0,0,40,10,0,0,18.2
60,0,0,0,0,0,30,0,10,0,15.1
60,0,0,0,0,0,20,10,10,0,11.44
80,0,0,0,0,0,0,20,0,0,11
90,0,0,0,0,0,10,0,0,0,14.9
80,0,0,0,0,0,10,0,10,0,8.7
70,0,0,0,0,0,30,0,0,0,22.5
70,0,0,0,0,0,20,10,0,0,21.9
80,0,0,0,0,0,20,0,0,0,13.9
80,0,0,0,0,0,20,0,0,0,12.84
50,0,0,0,0,0,40,10,0,0,11.7
80,0,0,0,0,0,20,0,0,0,11.4
60,0,0,0,0,0,20,10,10,0,9.6
70,0,0,0,0,0,20,0,10,0,9.9
70,0,0,0,0,0,20,10,0,0,9
80,0,0,0,0,0,20,0,0,0,8.58
70,0,0,0,0,0,30,0,0,0,10.8
100,0,0,0,0,0,0,0,0,0,9.8
50,0,0,0,0,0,0,0,50,0,24.7
50,0,0,0,0,0,0,0,50,0,18.69
50,0,0,0,0,0,0,0,50,0,23
20,0,0,0,0,0,0,0,80,0,29.15
50,0,0,0,0,0,0,0,30,20,22.2
50,0,0,0,0,0,0,0,50,0,18.9
50,0,0,0,0,0,0,0,50,0,29.15
50,0,0,0,0,0,0,0,50,0,29.15
30,0,0,0,0,0,0,0,70,0,21.9
80,0,0,0,0,0,0,0,20,0,61.39
60,0,0,0,0,0,0,0,40,0,46.6
60,0,0,0,0,0,0,0,40,0,36.8
80,0,0,0,0,0,0,0,20,0,45.03
80,0,0,0,0,0,0,0,20,0,36.21
80,0,0,0,0,0,0,0,20,0,26.29
80,0,0,0,0,0,0,0,20,0,26.87
80,0,0,0,0,0,0,0,20,0,29.15
50,0,0,0,0,0,0,0,50,0,23.4
50,0,0,0,0,0,0,0,50,0,21.3
50,0,0,0,0,0,0,0,50,0,26.2
50,0,0,0,0,0,0,0,50,0,29.15
80,0,0,0,0,0,0,0,20,0,22.4
90,0,0,0,0,0,0,0,10,0,24.7
80,0,0,0,0,0,0,0,10,10,24.7
100,0,0,0,0,0,0,0,0,0,30.1
90,0,0,0,0,0,0,0,10,0,38.11
80,0,0,0,0,0,0,0,20,0,25
80,0,0,0,0,0,0,0,20,0,30.2
80,0,0,0,0,0,0,0,20,0,26.6
80,0,0,0,0,0,0,0,20,0,40.41
80,0,0,0,0,0,0,0,20,0,44.1
60,0,0,0,0,0,0,0,40,0,28.06
60,0,0,0,0,0,10,0,20,10,30.4
70,0,0,0,0,0,10,0,20,0,37.37
80,0,0,0,0,0,0,0,20,0,24.61
50,0,0,0,0,0,0,0,50,0,16.4
20,0,0,0,0,0,20,0,60,0,14.2
10,0,0,0,0,0,0,0,70,20,17
20,0,0,0,0,0,0,0,80,0,14.5
20,0,0,0,0,0,0,0,80,0,15.7
40,0,0,0,0,0,0,0,60,0,13.85
40,0,0,0,0,0,0,0,60,0,16
20,0,0,0,0,0,0,0,60,20,18.13
50,0,0,0,0,0,0,0,50,0,25.6
50,0,0,0,0,0,0,0,50,0,23.8
40,0,0,0,0,0,0,0,50,10,21.41
70,0,10,0,0,0,0,0,10,10,43.72
100,0,0,0,0,0,0,0,0,0,40.5
30,0,0,0,0,0,10,0,30,30,49.06
50,0,0,0,0,0,0,0,30,20,61.6
50,0,0,0,0,0,0,0,50,0,54.1
20,0,0,0,0,0,20,0,30,30,74.99
50,0,0,0,0,0,0,0,50,0,53.94
50,0,0,0,0,0,0,0,50,0,45.3
40,0,0,0,0,0,0,0,50,10,59.93
60,0,0,0,0,0,0,0,20,20,21.06
40,0,0,0,0,0,0,0,60,0,23.7
50,0,0,0,0,0,0,0,50,0,20.16
40,0,0,0,0,0,10,0,40,10,24.1
50,0,0,0,0,0,0,0,50,0,22.2
80,0,0,0,0,0,0,0,20,0,18.49
60,0,0,0,0,0,0,0,40,0,21.01
10,0,0,0,0,0,0,0,90,0,14.3
50,0,0,0,0,0,0,0,50,0,19
70,0,0,0,0,0,0,0,30,0,13.49
30,0,0,0,0,0,0,0,50,20,19.7
50,0,0,0,0,0,0,0,50,0,19.15
20,0,0,0,0,0,0,0,70,10,18.5
20,0,0,0,0,0,0,0,80,0,20.5
50,0,0,0,0,0,0,0,50,0,39.4
40,0,0,0,0,0,0,0,40,20,42.68
60,0,0,0,0,0,0,0,30,10,38.17
50,0,0,0,0,0,0,0,50,0,37.5
50,0,0,0,0,0,0,0,50,0,19.89
50,0,0,0,0,0,0,0,50,0,20.2
20,0,0,0,0,0,0,0,80,0,41.6
10,0,0,0,0,0,0,0,60,30,23.39
50,0,0,0,0,0,0,0,30,20,26.9
40,0,0,0,0,0,0,0,40,20,37.31
40,0,0,0,0,0,0,0,40,20,31.75
50,0,0,0,0,0,0,0,50,0,26.3
50,0,10,0,0,0,0,0,30,10,21.9
50,0,0,0,0,0,0,0,50,0,33.33
10,0,0,0,0,0,10,0,80,0,38.5
40,0,0,0,0,0,0,60,0,0,34.91
40,0,0,0,0,0,0,60,0,0,34.74
0,0,0,0,0,0,60,40,0,0,9.4
0,0,0,0,0,0,70,30,0,0,7.95
0,0,0,0,0,0,70,30,0,0,6
0,0,0,0,0,0,70,30,0,0,8.48
10,0,0,0,0,0,30,30,0,30,7.6
50,0,0,0,0,0,40,10,0,0,8.9
0,0,0,0,0,0,60,40,0,0,10
20,0,0,0,0,0,60,0,0,20,9
20,0,0,0,0,0,60,0,0,20,11
40,0,0,0,0,0,10,10,0,40,8.46
0,0,0,0,0,0,60,40,0,0,10.2
30,0,0,0,0,0,40,30,0,0,9
70,0,0,0,0,0,10,10,0,10,8.46
20,0,0,0,0,0,60,20,0,0,8.46
40,0,0,0,0,0,50,10,0,0,8.1
0,0,0,0,0,0,50,50,0,0,11
0,0,0,0,0,0,50,50,0,0,11.6
0,0,0,0,0,0,50,50,0,0,9.1
0,0,0,0,0,0,50,50,0,0,8.46
40,0,0,0,0,0,40,10,0,10,8.8
0,0,0,0,0,0,50,50,0,0,8.7
0,0,0,0,0,0,90,10,0,0,6.5
10,0,0,0,0,0,30,30,20,10,7.1
30,0,0,0,0,0,40,30,0,0,8
0,0,0,0,0,0,30,60,0,10,6.3
30,0,0,0,0,0,40,30,0,0,6.2
0,0,0,0,0,0,70,30,0,0,5
0,0,0,0,0,0,30,60,0,10,8.46
0,0,0,0,0,0,80,20,0,0,8.94
0,0,0,0,0,0,30,70,0,0,8.94
30,0,0,0,0,0,70,0,0,0,7.6
30,0,0,0,0,0,30,20,20,0,6.8
40,0,0,0,0,0,60,0,0,0,8.46
0,0,0,0,0,0,80,20,0,0,7.9
50,0,0,0,0,0,50,0,0,0,9.24
40,0,0,0,0,0,30,30,0,0,11.7
0,0,0,0,0,0,60,40,0,0,8.46
0,0,0,0,0,0,60,40,0,0,8.46
20,0,0,0,0,0,40,40,0,0,5.72
20,0,0,0,0,0,40,20,20,0,8.46
30,0,0,0,0,0,40,30,0,0,6.5
20,0,0,0,0,0,30,40,0,10,8.46
60,0,0,0,0,0,20,20,0,0,9.04
20,0,0,0,0,0,40,20,20,0,5.6
50,0,0,0,0,0,30,20,0,0,8.46
80,0,0,0,0,0,10,10,0,0,11.31
80,0,0,0,0,0,0,20,0,0,7.32
60,0,0,0,0,0,20,20,0,0,8
60,0,0,0,0,0,20,10,10,0,8.93
60,0,0,0,0,0,20,10,10,0,11.33
70,0,0,0,0,0,20,10,0,0,13.1
70,0,0,0,0,0,20,10,0,0,8.2
100,0,0,0,0,0,0,0,0,0,9.57
80,0,0,0,0,0,0,20,0,0,11.44
80,0,0,0,0,0,0,20,0,0,10.3
40,0,0,0,0,0,20,30,0,10,11.83
40,0,0,0,0,0,60,0,0,0,9.57
90,0,0,0,0,0,0,10,0,0,6.8
40,0,0,0,0,0,30,10,20,0,10.57
30,0,0,0,0,0,30,40,0,0,10.7
60,0,0,0,0,0,20,0,20,0,6.98
30,0,0,0,0,0,0,40,0,30,6.7
50,0,0,0,0,0,0,50,0,0,7.2
30,0,0,0,0,0,20,30,20,0,11.42
40,0,0,0,0,0,30,30,0,0,26.2
20,0,0,0,0,0,30,30,20,0,6.58
30,0,0,0,0,0,30,40,0,0,6.3
40,0,0,0,0,0,30,30,0,0,9.65
40,0,0,0,0,0,0,60,0,0,9.38
50,0,0,0,0,0,0,50,0,0,11.5
50,0,0,0,0,0,0,50,0,0,11.4
60,0,0,0,0,0,0,40,0,0,10.5
50,0,0,0,0,0,0,50,0,0,6.5
50,0,0,0,0,0,0,50,0,0,11.17
60,0,0,0,0,0,0,40,0,0,12.56
30,0,0,0,0,0,20,30,20,0,14.43
50,0,0,0,0,0,0,50,0,0,14
40,0,0,0,0,0,30,0,30,0,16.8
40,0,0,0,0,0,30,10,20,0,10.95
50,0,0,0,0,0,0,50,0,0,10.8
50,0,0,0,0,0,0,50,0,0,11.9
50,0,0,0,0,0,0,50,0,0,13.66
40,0,0,0,0,0,30,30,0,0,10.3
50,0,0,0,0,0,0,50,0,0,12.24
40,0,0,0,0,0,30,30,0,0,11.8
50,0,0,0,0,0,0,50,0,0,9.8
40,0,0,0,0,0,30,30,0,0,8.77
50,0,0,0,0,0,0,50,0,0,4.89
30,0,0,0,0,0,20,30,20,0,6.4
40,0,0,0,0,0,30,30,0,0,9.65
50,0,0,0,0,0,0,50,0,0,8.6
40,0,0,0,0,0,30,30,0,0,8.99
50,0,0,0,0,0,10,40,0,0,9.65
50,0,0,0,0,0,10,40,0,0,9.65
50,0,0,0,0,0,0,50,0,0,7.24
50,0,0,0,0,0,0,30,0,20,6.4
70,0,0,0,0,0,0,0,0,30,7.77
80,0,0,0,0,0,0,20,0,0,7.93
50,0,0,0,0,0,0,50,0,0,6.56
30,0,0,0,0,0,0,40,30,0,6.5
80,0,0,0,0,0,0,20,0,0,8.09
80,0,0,0,0,0,0,20,0,0,9.65
50,0,0,0,0,0,0,50,0,0,8.7
30,0,0,0,0,0,30,40,0,0,7.18
40,0,0,0,0,0,30,30,0,0,8.1
30,0,0,0,0,0,30,40,0,0,9.5
50,0,0,0,0,0,0,50,0,0,8.77
50,0,0,0,0,0,0,50,0,0,9.48
50,0,0,0,0,0,0,50,0,0,7.73
60,0,0,0,0,0,0,40,0,0,11.1
50,0,0,0,0,0,0,50,0,0,8.67
50,0,0,0,0,0,0,50,0,0,8.5
50,0,0,0,0,0,0,50,0,0,6.8
50,0,0,0,0,0,0,50,0,0,8.19
50,0,0,0,0,0,0,50,0,0,6.14
30,0,0,0,0,0,0,30,30,10,6.2
50,0,0,0,0,0,0,50,0,0,5.7
50,0,0,0,0,0,0,50,0,0,6.58
40,0,0,0,0,0,0,60,0,0,9.76
50,0,0,0,0,0,0,50,0,0,8.24
50,0,0,0,0,0,0,50,0,0,5.3
30,0,0,0,0,0,30,40,0,0,8.9
50,0,0,0,0,0,0,50,0,0,7.83
20,0,0,0,0,0,0,80,0,0,8.79
50,0,0,0,0,0,0,50,0,0,14.87
50,0,0,0,0,0,0,50,0,0,11.5
20,0,0,0,0,0,0,80,0,0,14.8
50,0,0,0,0,0,0,50,0,0,15.66
60,0,0,0,0,0,0,40,0,0,14.66
40,0,10,0,0,0,0,50,0,0,14.36
50,0,0,0,0,0,0,50,0,0,15.16
50,0,0,0,0,0,0,50,0,0,8.98
50,0,0,0,0,0,0,50,0,0,8.79
50,0,0,0,0,0,0,50,0,0,9.65
40,0,0,0,0,0,0,60,0,0,11.47
30,0,0,0,0,0,0,40,30,0,7.18
40,0,0,0,0,0,30,30,0,0,9.65
50,0,0,0,0,0,0,50,0,0,8.2
40,0,0,0,0,0,0,30,30,0,14.57
30,0,0,0,0,0,0,40,30,0,14.3
30,0,0,0,0,0,30,40,0,0,13.03
20,0,0,0,0,0,20,30,30,0,16.8
30,0,0,0,0,0,0,40,0,30,7.03
50,0,0,0,0,0,0,50,0,0,4.8
50,0,0,0,0,0,0,50,0,0,7
50,0,0,0,0,0,0,50,0,0,7.09
50,0,0,0,0,0,0,50,0,0,6.7
50,0,0,0,0,0,0,50,0,0,6.2
50,0,0,0,0,0,0,50,0,0,6.03
50,0,0,0,0,0,0,50,0,0,4
50,0,0,0,0,0,0,50,0,0,5
50,0,0,0,0,0,0,50,0,0,6.9
50,0,0,0,0,0,0,50,0,0,6.03
20,0,0,0,0,0,0,30,50,0,5.2
40,0,0,0,0,0,0,60,0,0,5.3
50,0,0,0,0,0,0,50,0,0,6.7
50,0,0,0,0,0,0,50,0,0,6
50,0,0,0,0,0,0,50,0,0,8.2
50,0,0,0,0,0,0,50,0,0,12.46
50,0,0,0,0,0,0,50,0,0,16
30,0,0,0,0,0,30,20,0,20,25.37
40,0,0,0,0,0,30,30,0,0,38.4
40,0,0,0,0,0,30,30,0,0,23.2
50,0,0,0,0,0,0,50,0,0,30.1
60,0,0,0,0,0,0,40,0,0,26.4
60,0,0,0,0,0,0,40,0,0,29.2
50,0,0,0,0,0,0,50,0,0,30.7
40,0,0,0,0,0,30,30,0,0,25.37
40,0,0,0,0,0,60,0,0,0,17.62
30,0,0,0,0,0,70,0,0,0,14.16
30,0,0,0,0,0,70,0,0,0,11.95
40,0,0,0,0,0,60,0,0,0,14.67
0,0,0,0,0,0,100,0,0,0,17.58
40,0,0,0,0,0,60,0,0,0,18
70,0,0,0,0,0,0,30,0,0,11.78
50,0,0,0,0,0,0,50,0,0,11.35
50,0,0,0,0,0,10,40,0,0,11
50,0,0,0,0,0,0,50,0,0,5.8
0,0,0,0,0,0,80,0,0,20,19.7
10,0,0,0,0,0,80,0,10,0,41.79
50,0,0,0,0,0,0,0,50,0,28.94
10,0,0,0,0,0,0,0,60,30,26.51
20,0,0,0,0,0,0,0,60,20,24.2
10,0,0,0,0,10,0,0,60,20,21.95
20,0,0,0,0,10,0,0,70,0,18
30,0,0,0,0,0,10,0,60,0,18.46
10,0,0,0,0,0,0,0,70,20,19.4
20,0,0,0,0,0,0,0,60,20,16.46
0,0,0,0,0,0,0,0,100,0,31.5
20,0,0,0,0,0,0,0,80,0,27.8
0,0,0,0,0,0,0,0,100,0,27.3
